,age,balance,duration,campaign,previous,housing_le,loan_le,default_le,recent_pdays,deposit_le,entrepreneur,other,pink-collar,self-employed,technician,white-collar,married,single,secondary,tertiary,unknown,success,unknown_outcome
10308,32,-6,169,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10309,30,19358,258,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10310,27,5563,435,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10311,36,6641,105,4,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10312,34,747,72,2,1,0,0,0,0.01020408163265306,0,0,0,0,0,0,1,0,1,0,1,0,0,0
10313,53,49,152,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10314,58,287,676,8,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10315,31,437,173,14,0,1,1,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10316,38,1313,33,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10317,32,597,869,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10318,31,418,219,1,0,1,1,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10319,59,-41,171,1,0,1,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10320,41,449,10,6,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10321,33,3572,85,2,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10322,52,2428,294,1,3,1,0,0,0.008620689655172414,0,0,0,0,0,0,1,1,0,0,1,0,0,0
10323,36,177,63,5,0,1,0,0,0.0001,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10324,37,80,155,3,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10325,39,1048,149,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,0,1,1,0,0,0,1
10326,36,3874,425,6,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10327,30,5381,375,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10328,32,17,72,4,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10329,47,4040,53,5,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10330,38,427,17,3,2,1,0,0,0.005917159763313609,0,0,0,0,0,0,1,0,1,0,1,0,0,0
10331,51,385,39,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10332,27,266,232,1,0,0,1,0,0.0001,0,0,0,1,0,0,0,0,1,1,0,0,0,1
10333,58,1411,425,2,0,1,0,0,0.0001,0,0,1,0,0,0,0,0,1,0,1,0,0,1
10334,56,7747,103,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10335,40,2129,1156,3,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10336,47,318,299,2,0,0,0,0,0.0001,0,1,0,0,0,0,0,1,0,1,0,0,0,1
10337,23,105,498,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10338,46,2603,50,3,2,1,1,0,0.0036101083032490976,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10339,57,443,167,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10340,40,-116,176,3,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10341,30,285,693,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10342,58,5092,199,6,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10343,36,719,1052,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10344,37,0,24,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10345,51,2095,438,4,0,1,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10346,30,-390,275,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10347,39,108,589,3,2,0,0,0,0.03571428571428571,0,0,0,0,0,1,0,1,0,0,1,0,0,1
10348,33,1134,304,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10349,60,228,249,11,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10350,29,1,167,3,0,0,0,0,0.0001,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10351,31,0,79,3,0,1,1,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10352,52,1453,254,21,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10353,30,28,107,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10354,47,1388,119,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10355,46,0,38,6,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10356,31,0,70,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,0,1,0,0,1
10357,29,15,136,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10358,34,22,344,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10359,44,983,123,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10360,60,2879,122,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10361,51,-553,149,8,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10362,31,596,30,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,1,0,1,0,0,1
10363,33,1402,63,5,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10364,53,223,534,1,0,1,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10365,45,46,234,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10366,51,0,410,5,0,1,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10367,30,1636,301,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10368,58,96,76,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10369,26,-295,138,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10370,37,1,395,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10371,47,60,282,7,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10372,28,84,48,21,0,0,1,1,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10373,28,4287,171,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10374,43,1,28,8,0,1,1,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10375,43,192,273,2,0,1,1,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10376,57,1172,72,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10377,34,105,249,2,0,1,0,0,0.0001,0,1,0,0,0,0,0,1,0,0,1,0,0,1
10378,36,4708,104,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10379,32,-1,37,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
10380,46,802,417,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,1,0,1
10381,36,22,464,1,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10382,33,3301,131,2,2,1,0,0,0.005847953216374269,0,0,0,0,0,0,1,1,0,0,1,0,0,0
10383,48,2227,98,12,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10384,58,2,684,1,0,0,0,0,0.0001,0,1,0,0,0,0,0,1,0,1,0,0,0,1
10385,56,445,13,6,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10386,53,241,137,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10387,41,429,244,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10388,35,11,103,4,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10389,31,50,37,5,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10390,51,2195,59,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10391,40,1270,342,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10392,40,2394,75,4,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10393,44,3536,106,6,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10394,37,-4,381,1,0,1,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10395,49,-1965,317,2,0,0,1,0,0.0001,0,1,0,0,0,0,0,1,0,1,0,0,0,1
10396,56,5879,237,3,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
10397,25,469,524,1,2,0,0,0,0.0053475935828877,0,0,1,0,0,0,0,0,1,1,0,0,1,0
10398,29,502,366,2,3,0,0,0,0.005025125628140704,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10399,35,777,85,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10400,41,1588,10,8,0,1,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10401,38,376,1521,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10402,61,848,605,1,1,0,0,0,0.0053475935828877,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10403,36,-393,119,4,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10404,52,4660,82,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10405,31,176,241,4,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10406,33,3335,92,1,6,0,0,0,0.0033222591362126247,0,0,1,0,0,0,0,1,0,0,1,0,0,0
10407,49,-167,51,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10408,45,1591,392,4,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10409,71,2064,379,2,3,0,0,0,0.010869565217391304,0,0,1,0,0,0,0,1,0,1,0,0,0,0
10410,34,1310,90,3,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10411,33,1221,245,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10412,28,-26,81,1,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10413,52,337,247,1,4,1,0,0,0.0038314176245210726,0,0,0,0,0,1,0,1,0,1,0,0,0,0
10414,54,2440,334,1,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10415,51,0,10,4,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10416,59,25947,292,2,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
10417,25,1734,366,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10418,35,4,88,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,0,1,0,0,1
10419,49,1032,41,5,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10420,33,8,462,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10421,30,3137,368,7,0,1,0,0,0.0001,0,0,0,0,1,0,0,0,1,0,1,0,0,1
10422,46,-522,61,2,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10423,43,21,203,3,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,1,1,0,0,0,1
10424,28,455,166,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10425,41,4,74,5,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10426,60,1412,127,4,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10427,49,141,275,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10428,30,6619,239,8,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10429,45,0,570,2,0,1,0,0,0.0001,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10430,47,0,136,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10431,29,202,128,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10432,59,2552,125,3,0,0,1,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10433,27,276,218,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,0,1,0,0,1
10434,37,0,236,1,0,0,0,1,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10435,25,86,483,2,0,0,1,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10436,39,507,173,4,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10437,35,602,467,6,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10438,77,1492,663,1,2,0,0,0,0.004807692307692308,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10439,58,0,436,5,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10440,38,2117,81,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10441,50,71,678,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10442,27,843,123,2,1,0,0,0,0.005405405405405406,0,0,0,0,0,0,1,0,1,1,0,0,1,0
10443,46,229,191,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10444,51,176,214,1,2,0,0,0,0.00546448087431694,0,0,0,0,0,0,1,1,0,1,0,0,0,0
10445,58,13,92,4,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
10446,42,169,87,4,0,1,0,0,0.0001,0,1,0,0,0,0,0,1,0,1,0,0,0,1
10447,27,58,82,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10448,34,179,294,3,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
10449,31,50,395,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10450,39,11854,15,9,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10451,42,1022,146,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10452,44,692,73,4,0,0,0,0,0.0001,0,1,0,0,0,0,0,1,0,1,0,0,0,1
10453,51,1937,185,4,11,1,0,0,0.006578947368421052,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10454,50,26,179,4,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10455,32,0,82,2,4,1,1,0,0.002770083102493075,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10456,45,900,213,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10457,29,260,453,2,2,1,0,0,0.003663003663003663,0,0,0,0,0,0,1,0,1,1,0,0,0,0
10458,53,-634,695,3,0,0,0,1,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10459,29,30,74,3,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10460,57,1694,378,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10461,41,167,48,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10462,58,4299,348,3,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10463,52,135,172,9,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10464,44,40,160,2,0,0,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,1,0,1
10465,34,479,772,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10466,44,1945,191,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10467,56,1062,37,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,0,1,0,0,1
10468,36,0,87,3,0,0,0,0,0.0001,0,1,0,0,0,0,0,1,0,0,1,0,0,1
10469,45,2406,248,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10470,57,337,59,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10471,49,413,196,4,0,0,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10472,37,362,277,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10473,44,284,167,4,5,0,0,0,0.0053475935828877,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10474,40,-66,288,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10475,28,922,304,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
10476,39,93,72,4,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10477,40,693,427,1,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10478,33,307,113,6,4,0,0,0,0.00558659217877095,0,0,0,0,0,0,1,0,1,0,1,0,0,0
10479,37,427,121,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10480,36,5024,139,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10481,39,463,169,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10482,26,4130,104,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10483,48,190,14,22,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10484,51,2682,56,1,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10485,35,144,202,4,20,1,1,0,0.008849557522123894,0,0,0,0,0,1,0,0,1,0,1,0,0,0
10486,40,1938,228,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10487,40,90,252,4,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10488,37,10465,144,6,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10489,43,917,87,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10490,48,1744,181,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10491,46,1198,837,1,1,1,1,0,0.003257328990228013,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10492,34,371,77,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,1,0,1,0,0,1
10493,52,575,315,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10494,57,123,154,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10495,36,145,109,1,2,1,0,0,0.003968253968253968,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10496,33,312,151,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10497,30,893,45,3,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
10498,34,105,314,3,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10499,35,0,184,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10500,34,186,342,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10501,32,-114,155,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
10502,30,228,232,1,1,0,0,0,0.0027397260273972603,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10503,33,0,237,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10504,31,279,198,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10505,33,241,490,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10506,48,2328,129,7,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,0,0,1,0,0,1
10507,38,728,286,1,2,1,0,0,0.0055248618784530384,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10508,53,4380,223,7,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10509,36,0,235,1,1,0,0,0,0.004098360655737705,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10510,37,5432,774,1,0,1,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10511,36,222,188,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10512,39,3832,14,13,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10513,50,715,131,13,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10514,49,6215,549,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10515,41,2085,125,4,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10516,32,1398,233,1,0,1,1,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10517,30,463,374,4,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,1,0,1,0,0,1
10518,46,-337,120,2,0,0,1,1,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10519,25,1182,141,2,0,1,0,0,0.0001,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10520,27,94,352,2,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10521,28,5916,259,1,5,0,0,0,0.015873015873015872,0,0,1,0,0,0,0,0,1,1,0,0,0,0
10522,47,4556,146,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10523,39,373,148,4,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10524,28,170,492,1,0,1,1,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10525,45,146,216,1,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10526,30,1384,60,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10527,48,595,464,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10528,60,4903,290,1,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10529,48,4037,23,1,0,0,0,0,0.0001,0,1,0,0,0,0,0,1,0,1,0,0,0,1
10530,38,1746,139,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10531,31,18,82,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10532,52,1724,73,1,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10533,28,1735,89,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10534,51,0,61,7,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10535,32,367,214,2,3,1,0,0,0.0036231884057971015,0,0,0,0,0,1,0,1,0,1,0,0,0,0
10536,52,105,275,4,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10537,23,537,172,1,2,1,0,0,0.0028328611898017,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10538,51,0,204,6,0,0,1,1,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10539,49,653,317,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10540,37,487,155,15,0,0,1,0,0.0001,0,0,0,0,1,0,0,1,0,1,0,0,0,1
10541,32,1434,1144,3,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10542,32,1683,72,2,0,1,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10543,56,530,51,7,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10544,49,-287,49,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10545,49,271,18,6,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10546,53,1945,262,7,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10547,32,57,50,2,0,0,1,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10548,60,5632,380,7,0,1,0,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
10549,40,750,340,1,1,1,1,0,0.0035587188612099642,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10550,41,3992,281,2,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10551,55,11,150,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10552,33,383,125,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10553,49,598,219,6,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10554,26,3178,64,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10555,56,505,108,2,3,0,0,0,0.005025125628140704,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10556,27,73,242,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10557,55,1436,969,2,0,1,0,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
10558,55,264,34,2,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,0,0,1,0,0,1
10559,26,1720,383,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10560,34,-25,207,1,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10561,38,634,105,4,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10562,88,648,318,1,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10563,38,0,284,8,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10564,44,314,18,1,1,1,0,0,0.0015360983102918587,0,0,0,0,0,1,0,0,0,1,0,0,1,0
10565,43,2,254,1,0,1,1,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10566,48,2677,23,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10567,35,855,241,3,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10568,49,411,9,6,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10569,33,4874,363,2,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,1,0,1,0,0,1
